Date,Time,Category,Qty,Price Point Name,SKU,Gross Sales,Discounts,Customer ID,Cost,Margin,Gender,Age,State
6/1/18,18:40:34,Handmade - Jewelry,1,Regular,894,$12.99 ,($1.30),G1TA4AGDXN1BJN0DX9P1P1W3EM,5.46,58%,Male,18-25,VA
4/6/18,19:18:42,Handmade - Pottery,1,Regular,150,$12.99 ,($1.30),NTW85F1T9H3ZMNH725R6HGXN00,5.46,58%,Female,18-25,GA
10/12/18,18:39:07,Vintage Clothing,1,Regular,1626,$12.00 ,$0.00 ,M3B3X08DV1460HQGH0KWRCZHPG,5.46,55%,Female,26-35,FL
10/10/18,11:57:07,Vintage Accessories,1,Regular,1049,$12.00 ,$0.00 ,2EGS6FCFJX15MHZH1N18A807NM,5.46,55%,Female,36-45,FL
10/6/18,15:43:58,Vintage Clothing,1,,317,$12.00 ,($1.80),R8ZV0PJKZ9552N3VF42SV033HR,5.46,55%,Male,26-35,NC
10/2/18,14:52:16,Antiques,1,Regular,1505,$12.00 ,$0.00 ,N1N0328F4X3A8H09KJEKBFD4N4,5.46,55%,Female,46-55,NC
9/29/18,12:47:11,Antiques,1,Regular,1584,$12.00 ,($1.80),5V708VX6XS78JKPWV294KRZTYM,5.46,55%,Male,46-55,NC
9/22/18,15:46:08,Handmade - Stationery,1,Regular,1632,$12.00 ,$0.00 ,SYQ7NNX8Q550MR5264EEMT41Z4,5.46,55%,Male,18-25,NC
9/8/18,15:07:19,Antiques,1,Regular,484,$12.00 ,($1.20),KN2P1DH3MX49WSK16EFR7MTYTC,5.46,55%,Female,36-45,NC
9/1/18,15:22:36,Antiques,1,Regular,1412,$12.00 ,$0.00 ,EZCTNJE9ZX0EEVT8B5V3QYTVYR,5.46,55%,Female,46-55,SC
8/31/18,14:00:06,None,1,Regular,1511,$12.00 ,$0.00 ,YMHZ0DWT851BEW03AT40ERZ1BM,5.46,55%,Male,18-25,TN
8/23/18,12:12:10,Handmade - Stationery,1,,859,$12.00 ,($1.80),PXEZMQ0X3H10CRZNN3SNGY1FYC,5.46,55%,Female,26-35,VA
8/18/18,15:25:37,Handmade - Jewelry,1,Regular,1122,$12.00 ,($1.20),H0H8E2PX051SGJ0C9FSC614MM8,5.46,55%,Female,18-25,VA
8/18/18,12:36:48,Handmade - Apothecary,1,,939,$12.00 ,($1.80),910P0YS8AH78TXAST4SM6JPRNG,5.46,55%,Female,36-45,GA
8/14/18,16:34:27,Vintage Accessories,6,,383,$12.00 ,$0.00 ,6HR77PZAFS6XPPT740RWBAE9SC,5.46,55%,Male,46-55,NC
8/10/18,14:22:40,Handmade - Jewelry,1,gold/rose gold,418,$12.00 ,$0.00 ,PXPQ15DRGN7NWGXX8R7DFQQ9X0,5.46,55%,Male,56-64,NC
8/4/18,12:43:10,Handmade - Jewelry,1,gold/rose gold,418,$12.00 ,$0.00 ,8P0Y92VKCD5NYM2SVKC14W0N18,5.46,55%,Female,18-25,NC
8/4/18,12:21:21,Handmade - Stationery,1,,859,$12.00 ,$0.00 ,4T7PQQ6MPH0392B5KQ1MHQS6NR,5.46,55%,Female,26-35,SC
8/4/18,12:14:35,Handmade - Jewelry,1,gold/rose gold,418,$12.00 ,$0.00 ,0WAEBFADR93PTXFT0TWCX3DM40,5.46,55%,Female,36-45,SC
8/1/18,13:40:10,Handmade - Stationery,1,Flower Power,1028,$12.00 ,$0.00 ,0XHYWHZJXS7XYVQBXY7AC9HQZW,5.46,55%,Male,46-55,SC
7/21/18,13:38:16,Handmade - Stationery,1,,859,$12.00 ,($1.80),N51QB95J5N4N8Y4WTTT9X3N010,5.46,55%,Female,64+,VA
7/21/18,13:38:16,Handmade - Jewelry,1,gold/rose gold,418,$12.00 ,($1.80),F5HNYYFX3X42CYM7PTDN85VWYR,5.46,55%,Female,18-25,GA
7/17/18,13:16:59,Vintage Clothing,1,,1277,$12.00 ,$0.00 ,V2TH8PYCPD64WQZB5SZWK3ZPW8,5.46,55%,Male,26-35,FL
7/13/18,16:06:34,Handmade - Jewelry,1,Regular,1122,$12.00 ,$0.00 ,SZEZPGR9N57ZGRZDE3AD3NSEYG,5.46,55%,Male,36-45,FL
7/10/18,17:29:30,Vintage Clothing,1,,347,$12.00 ,$0.00 ,3VWE0ZS0WS6XYGF6DB15KWBHF4,5.46,55%,Male,18-25,NC
7/4/18,16:10:09,Handmade - Apothecary,1,,939,$12.00 ,$0.00 ,YQWTHX7HWX4E4VS5QSB0HHPV8M,5.46,55%,Male,36-45,NC
6/30/18,12:52:12,Handmade - Stationery,1,Flower Power,1028,$12.00 ,$0.00 ,3C38J97KDS5CAMYAHSS8XP2A5C,5.46,55%,Female,46-55,NC
6/23/18,13:38:48,Handmade - Jewelry,1,Regular,1122,$12.00 ,$0.00 ,HR8E27RFJ50NCVPDRRZB2E3K9M,5.46,55%,Female,56-64,NC
6/16/18,13:03:44,Handmade - Stationery,1,Snake,33,$12.00 ,($1.80),VDHZRV8H0D016TEGHAY55X1AEG,5.46,55%,Female,18-25,NC
6/14/18,14:35:40,Handmade - Apothecary,1,,526,$12.00 ,$0.00 ,STHRED6381094JBR0MYM5CEJCG,5.46,55%,Female,26-35,NC
6/9/18,16:57:06,Handmade - Stationery,1,Snake,33,$12.00 ,($2.40),XMSACP7R2D0RTN105F16X0HM8C,5.46,55%,Female,56-64,SC
5/29/18,15:06:20,Handmade - Candles,1,Regular,906,$12.00 ,($1.80),3EFH5V6D51634SNSFQQBFDQ18G,5.46,55%,Female,18-25,TN
5/11/18,17:51:23,Handmade - Jewelry,1,,417,$12.00 ,$0.00 ,3DR8WNREYH0T4JGDSK419EYE38,5.46,55%,Male,18-25,VA
5/10/18,18:04:44,Handmade - Candles,1,Regular,906,$12.00 ,($2.40),MA0FJZ8YTS2CPP04VAG5JF62AW,5.46,55%,Female,36-45,GA
5/8/18,14:15:38,Handmade - Apothecary,1,,939,$12.00 ,$0.00 ,35E14FMP11286GRKDK7VZ1Z868,5.46,55%,Female,18-25,GA
5/8/18,13:09:53,Handmade - Jewelry,1,Regular,1122,$12.00 ,($1.80),Q3RF8MQFY10Z6SMQ8YJQMPE5S8,5.46,55%,Female,26-35,GA
5/4/18,19:41:09,Vintage Accessories,1,Regular,1052,$12.00 ,($1.20),W809313FEH38MHR3R7CS8FFEB0,5.46,55%,Female,36-45,GA
4/28/18,17:13:29,Handmade - Stationery,1,Snake,33,$12.00 ,$0.00 ,DA4SC2B0VS5RB9B2CMBAW4G3QC,5.46,55%,Male,46-55,FL
4/18/18,13:14:43,Handmade - Candles,1,Regular,906,$12.00 ,$0.00 ,N1YPJ8CF614MJJHWERANGGPST4,5.46,55%,Male,18-25,FL
4/13/18,14:42:22,Handmade - Stationery,1,Flower Power,1028,$12.00 ,$0.00 ,0KYSQ8RY8D1FJM2G9BJ5F81DWM,5.46,55%,Male,26-35,NC
4/12/18,17:01:41,Handmade - Candles,1,Regular,906,$12.00 ,$0.00 ,0RY757X19S2RJR2EBWH70QHYWW,5.46,55%,Female,46-55,NC
4/11/18,17:28:06,Vintage Accessories,1,Regular,1053,$12.00 ,($1.80),B7QTJ7GYG90EWZ3PDYJ1863014,5.46,55%,Male,26-35,NC
4/7/18,18:08:05,Antiques,1,,42,$12.00 ,$0.00 ,2P00VV4G4N0Q6RC6Z24QN0H6T4,5.46,55%,Male,36-45,SC
4/7/18,18:08:05,Apothecary,1,Regular,824,$12.00 ,$0.00 ,QJ2RF1W6BS7CCG37KQGF5MJ440,5.46,55%,Female,18-25,VA
4/6/18,21:02:21,Handmade - Apothecary,1,,939,$12.00 ,($1.20),QVKHRAA3XX6VPNJN6EAEYQE5QW,5.46,55%,Male,26-35,VA
4/4/18,17:03:07,Handmade - Apothecary,1,,939,$12.00 ,$0.00 ,ZSBE0ANG892FJHX2SBC4P5DGVC,5.46,55%,Male,36-45,NC
3/8/18,15:27:41,Handmade - Apothecary,1,,526,$12.00 ,$0.00 ,", WE2FAG7J5D038KP3XYQZEJKEC0",5.46,55%,Male,46-55,NC
2/17/18,15:37:45,Handmade - Stationary,1,,33,$12.00 ,$0.00 ,E6MT17SB0X0YWH1AVVJ9P9ZSB8,5.46,55%,Male,18-25,NC
2/3/18,16:21:36,Handmade - Stationary,1,,859,$12.00 ,$0.00 ,Z00S2BYABX4VAHQ9777X2P1WAG,5.46,55%,Female,36-45,NC
2/3/18,12:38:41,Antiques,1,Regular,895,$12.00 ,$0.00 ,ZWNVAJR94H2T4JAYDSQVQE0KM4,5.46,55%,Female,46-55,NC
1/26/18,14:43:30,Antiques,1,Regular,484,$12.00 ,$0.00 ,NV8DTGTEGH7DGNVN4ZDV0GHQ4M,5.46,55%,Male,26-35,NC
1/2/18,16:16:52,Vintage Accessories,1,,737,$12.00 ,$0.00 ,4BDMMG3VZH26GZKK6T7EWTGZEC,5.46,55%,Female,56-64,SC
1/2/18,16:16:52,Vintage Accessories,1,,89,$12.00 ,$0.00 ,6RS8TKVVE10VMYD4AB7H58YP4W,5.46,55%,Female,64+,SC
12/29/17,14:22:49,Antiques,1,,622,$12.00 ,$0.00 ,D9GX5DZNZ53PGXK4BV5C1Z30TG,5.46,55%,Male,18-25,SC
12/27/17,15:09:47,Vintage Clothing,1,,670,$12.00 ,$0.00 ,D8A2EPWY4504TWS30J9G5EYFR8,5.46,55%,Female,36-45,VA
12/23/17,16:23:37,Vintage Accessories,3,,388,$12.00 ,($1.80),CN07EPGS15798NZ8ZW5YD1CN5W,5.46,55%,Female,18-25,GA
12/14/17,13:54:45,Handmade - Apothecary,1,,526,$12.00 ,$0.00 ,D733FAJMKN70PG83M03EX21PAM,5.46,55%,Male,26-35,GA
12/6/17,15:13:50,Handmade - Apothecary,1,,526,$12.00 ,($1.80),J5VVXZAGQN5QATFZ030TAG8HBW,5.46,55%,Male,36-45,GA
12/2/17,16:46:53,Handmade - Artwork,1,,33,$12.00 ,$0.00 ,5E1T2YS0GN0G4TVXSVJ1HVCXJC,5.46,55%,Male,46-55,GA
12/1/17,19:32:41,Antiques,1,Regular,484,$12.00 ,($1.20),QA2S8AA6Q50YMMP8F804TKQK50,5.46,55%,Female,26-35,FL
11/28/17,16:16:59,Handmade - Apothecary,1,,526,$12.00 ,$0.00 ,E0W0BE2SM14WPMPA4RASASZZZ0,5.46,55%,Female,36-45,NC
11/24/17,18:44:18,Vintage Accessories,1,,136,$12.00 ,($2.40),275TTTQRQ121TYRJC50N33GN58,5.46,55%,Female,46-55,NC
11/24/17,15:55:06,Vintage Accessories,1,,436,$12.00 ,($2.40),BSZE5FTH494R8ZQTBN4JM0DQY8,5.46,55%,Male,56-64,NC
11/24/17,15:42:06,Vintage Accessories,6,,385,$12.00 ,($2.40),78YARMG90D11RHVFYSYV04TCR8,5.46,55%,Female,26-35,NC
11/18/17,15:13:51,Antiques,2,,297,$12.00 ,$0.00 ,53W804Q9JN05TNTMS6A27M2SGR,5.46,55%,Female,56-64,SC
11/17/17,18:53:43,Antiques,1,Regular,484,$12.00 ,($1.80),PB8N9DB88N452H2W6VK0P31XC0,5.46,55%,Male,64+,SC
11/11/17,15:29:55,Vintage Clothing,1,,318,$12.00 ,$0.00 ,VDZ72HNME57NTSRS81TTXEASW4,5.46,55%,Female,26-35,VA
11/10/17,18:35:55,Handmade - Artwork,1,,33,$12.00 ,$0.00 ,MG3FBPSR611MWH961F7KE7S8AC,5.46,55%,Female,18-25,VA
11/4/17,15:50:16,Antiques,1,,66,$12.00 ,$0.00 ,PFHDK32VQH0AEJ69AWKEAJEPVW,5.46,55%,Female,36-45,GA
11/4/17,14:33:07,Antiques,1,Regular,484,$12.00 ,$0.00 ,N4FMMDKDN9530YCSYTWHPEB2HC,5.46,55%,Male,36-45,NC
10/24/17,13:33:22,Handmade - Jewelry,1,,417,$12.00 ,$0.00 ,YHYJK4N3NH560S707R17SMX7SW,5.46,55%,Female,46-55,NC
10/21/17,18:49:20,Vintage Accessories,1,,135,$12.00 ,$0.00 ,6RJWA5J2CD0D8JDE4B94R4FJCR,5.46,55%,Female,18-25,NC
10/20/17,18:35:46,Handmade - Artwork,1,,33,$12.00 ,$0.00 ,ZBRTR670BS5P4WR0WJE4R16PP8,5.46,55%,Female,18-25,NC
10/19/17,16:24:37,Vintage Accessories,1,,70,$12.00 ,$0.00 ,NMBSDCPJ5D30AN021Y6ABW8SCG,5.46,55%,Female,26-35,NC
10/17/17,16:06:30,Vintage Accessories,6,,383,$12.00 ,$0.00 ,5E6PWK1GZN1ERRJRK8FRRA7ST4,5.46,55%,Female,36-45,NC
10/13/17,18:06:54,Vintage Accessories,4,,389,$12.00 ,$0.00 ,377795AVE90CJXG4926B3GZBTR,5.46,55%,Female,46-55,NC
9/29/18,14:30:29,Handmade - Jewelry,1,Regular,847,$11.99 ,($2.40),B9MSR1JJEH3HYNYBDDDNVVQSBW,5.46,54%,Male,56-64,NC
9/1/18,12:58:47,Handmade - Jewelry,1,,143,$11.99 ,($2.40),6NK1N4B4914NPVFPD4RD13MEW8,5.46,54%,Male,64+,SC
8/25/18,17:10:36,Handmade - Jewelry,1,,143,$11.99 ,($2.40),D8Z9T2G2HD2HYTG190NTW3GTEC,5.46,54%,Female,18-25,SC
7/18/18,21:20:39,Handmade - Jewelry,1,Regular,847,$11.99 ,($1.20),42E29BEQ3X3XCH7GCEA3X34FXC,5.46,54%,Female,26-35,SC
6/30/18,13:33:24,Handmade - Candles,1,Sale,1036,$11.99 ,$0.00 ,4VGX7828E568MQE5KAYPESYHDW,5.46,54%,Male,26-35,GA
6/21/18,12:50:16,Handmade - Jewelry,1,,627,$11.99 ,$0.00 ,81RQGJ4E1N71WWE0HDRF9AE3K4,5.46,54%,Female,46-55,GA
6/1/18,14:52:56,Handmade - Apothecary,1,,527,$11.99 ,$0.00 ,KRQEQ5QP5X3EGY76SE75XH7NX0,5.46,54%,Female,18-25,GA
5/26/18,12:48:04,Handmade - Jewelry,1,,627,$11.99 ,$0.00 ,EJ1P330RT173EZ9AKDQBZ086S0,5.46,54%,Female,26-35,FL
10/6/18,13:02:03,Vintage Clothing,1,,1438,$11.00 ,($1.65),AP8NE6X0C51XAQ1XNFNCDR7SJ8,5.46,50%,Male,36-45,FL
9/22/18,17:04:31,Antiques,1,,537,$11.00 ,$0.00 ,JKR4568B7S648JYBX1VQTR88RC,5.46,50%,Female,18-25,NC
9/11/18,16:24:27,Vintage Clothing,1,,1613,$11.00 ,$0.00 ,NESJWP12GS59CZMXEHJ9CC8K7R,5.46,50%,Male,36-45,NC
8/18/18,12:36:48,Antiques,1,Regular,1306,$11.00 ,($1.65),JF24HYNA751Q0G3WW93DEY33J8,5.46,50%,Male,46-55,SC
8/11/18,15:31:10,Antiques,1,Regular,1519,$11.00 ,$0.00 ,DJKZFM47M14M4ZTG3BDGFJT52W,5.46,50%,Female,56-64,SC
8/3/18,21:01:12,Antiques,1,Regular,1064,$11.00 ,($2.20),W3KTREY1JD2J8TNK9KANB56SP8,5.46,50%,Female,64+,SC
8/2/18,16:09:06,Vintage Accessories,1,Regular,811,$11.00 ,$0.00 ,SVPK2161AS12PSKRBJYSX39RA4,5.46,50%,Female,18-25,TN
7/14/18,17:19:05,Vintage Clothing,1,,337,$11.00 ,($1.65),217GV1E6M55M6TP5AS4VDBS958,5.46,50%,Female,26-35,VA
6/30/18,15:51:49,Handmade - Jewelry,1,Regular,1015,$11.00 ,$0.00 ,RK9266Y5FX13AP67QSAYHPFK68,5.46,50%,Male,18-25,VA
6/29/18,18:01:04,Antiques,1,Regular,763,$11.00 ,$0.00 ,7H4DCG0F2H6TJK6P91FHWC51GM,5.46,50%,Female,18-25,FL
6/29/18,14:52:17,Vintage Accessories,1,,1273,$11.00 ,($1.65),B6VWK079S12RGGAVK7KYH5Y1B8,5.46,50%,Female,26-35,FL
6/1/18,20:36:49,Vintage Clothing,1,,598,$11.00 ,($1.65),VNTDH0BB491FGYHDRWJ8655G30,5.46,50%,Male,18-25,NC
5/12/18,18:58:12,None,1,,1128,$11.00 ,$0.00 ,V7A3V4ZG7H56MZP35RTT5500W4,5.46,50%,Male,26-35,NC
4/28/18,15:48:44,Vintage Clothing,1,Regular,971,$11.00 ,$0.00 ,7S2QXG782S71MKQGCWZ19CZSF8,5.46,50%,Female,56-64,NC
4/21/18,14:53:40,Handmade - Jewelry,1,Regular,1015,$11.00 ,$0.00 ,9T9805P64H30CXHPYX5VNTGRAC,5.46,50%,Female,18-25,NC
4/14/18,16:31:32,Antiques,1,Regular,1072,$11.00 ,($1.10),BJMM4WV64N704KPXPPP1MNSYM0,5.46,50%,Male,26-35,NC
4/7/18,18:08:05,Apothecary,1,,56,$11.00 ,$0.00 ,VHV0ZVCSDD1NPZQ9DXD94PNHN4,5.46,50%,Male,36-45,NC
3/31/18,17:30:03,Antiques,1,,911,$11.00 ,$0.00 ,9EB2Z3A9CX68MPM7EN902SMX10,5.46,50%,Female,46-55,NC
3/30/18,15:31:21,Handmade - Candles,1,Regular,483,$11.00 ,($2.20),57P3Y92G0S380PJ6NBQS14ZHAR,5.46,50%,Female,56-64,NC
3/30/18,14:26:57,Handmade - Jewelry,1,Regular,1015,$11.00 ,$0.00 ,XXY7TB458S3AGVEHSPRHDAZ818,5.46,50%,Female,36-45,VA
3/24/18,12:43:59,Handmade - Jewelry,1,Regular,1015,$11.00 ,($1.65),691EZ9FG2D3BAWB1R0Y71SC5Y8,5.46,50%,Female,26-35,GA
3/17/18,16:12:36,Handmade - Jewelry,1,Regular,1015,$11.00 ,$0.00 ,SP13R6YT4D4Q4MVCMSVJNZF6FW,5.46,50%,Male,26-35,NC
3/13/18,15:42:36,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,W1K7YY62E91E8H404ZJMSPXDJG,5.46,50%,Female,46-55,NC
3/10/18,14:43:33,Handmade - Jewelry,1,Regular,1015,$11.00 ,$0.00 ,SH2AVYGXHX4GJYET4JVEBR919G,5.46,50%,Male,18-25,SC
3/2/18,18:51:00,Handmade - Candles,1,Regular,483,$11.00 ,($1.10),X0FSHPS14N57YNTKK52F07XEW8,5.46,50%,Male,18-25,VA
3/2/18,18:49:01,Handmade - Candles,1,Regular,483,$11.00 ,($1.10),776X8YA6793ZJY98QYY7KPPFC0,5.46,50%,Female,26-35,VA
2/28/18,15:52:46,Vintage Accessories,1,,5,$11.00 ,$0.00 ,6Q7FC15EM951CZS63FCEJW9CTW,5.46,50%,Female,18-25,GA
2/27/18,12:58:48,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,YPY5DVJ3TS45TT5JW1MHKBCDP8,5.46,50%,Female,26-35,FL
2/8/18,16:03:50,Vintage Clothing,1,,305,$11.00 ,($1.65),Y3E06D4A0S0FTHPYHG2Q418XQ4,5.46,50%,Male,46-55,NC
2/3/18,17:35:05,Vintage Clothing,1,,329,$11.00 ,$0.00 ,T7575BS2JH56PPBRZ2BWR765C4,5.46,50%,Female,26-35,NC
2/2/18,19:59:52,Handmade - Candles,1,Regular,483,$11.00 ,($1.10),M4DRZR2KZX4RTXPSY0N18NVCB4,5.46,50%,Female,46-55,NC
1/13/18,16:43:48,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,X665K46T454QTM5N4Y77EF1M14,5.46,50%,Female,36-45,NC
1/10/18,12:01:14,Vintage Accessories,1,,731,$11.00 ,$0.00 ,X9ZC3CQWA56JTHRYPWGX7NT55C,5.46,50%,Female,56-64,NC
12/30/17,15:11:09,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,Q74J5K45WH7S2TWVXBG309EDBR,5.46,50%,Male,18-25,SC
12/26/17,17:04:57,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,Y883G45DSH54WT56MMC6JWNHYW,5.46,50%,Female,26-35,TN
12/26/17,14:03:00,Handmade - Candles,1,Regular,483,$11.00 ,($1.65),QZS5HXK8351Z8NQT7XGGXHFVH0,5.46,50%,Female,18-25,VA
12/23/17,16:57:22,Handmade - Candles,1,Regular,483,$11.00 ,($1.65),9T9SSDH3KD2JPZ9PCZVWCDGPAG,5.46,50%,Male,26-35,VA
12/21/17,12:36:45,Handmade - Candles,1,Regular,483,$11.00 ,($1.65),34P6B539AN4ZTJ5F3N4ES197NM,5.46,50%,Female,18-25,GA
12/16/17,14:24:27,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,PP2WFQDT6D376RJTP9B6M4YR0R,5.46,50%,Female,26-35,GA
11/28/17,16:16:59,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,77XEB7VX456HTZCVYFYANBCWJW,5.46,50%,Male,46-55,FL
11/10/17,18:47:43,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,V5QRRJZF5N02JX7GWNWTT0NKYC,5.46,50%,Male,56-64,NC
11/4/17,18:50:25,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,HZ5W8HWRG11TJXR20Y72NDZNX8,5.46,50%,Female,46-55,NC
11/4/17,18:48:54,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,GJWYZCTCAS0W1ENM7PX395XT5C,5.46,50%,Male,56-64,NC
11/3/17,12:55:11,Vintage Clothing,1,,300,$11.00 ,($1.10),GB8929GY990NTQ5SXSQ01ZJNKC,5.46,50%,Male,64+,SC
10/25/17,12:50:04,Handmade - Candles,1,Regular,483,$11.00 ,$0.00 ,E3MCC5RNSN7BEM8RDF6W4BWAMG,5.46,50%,Male,18-25,SC
10/21/17,16:51:20,Vintage Accessories,1,Regular,22,$11.00 ,$0.00 ,94Y4DYX86S1SGTHHNH4RDCFR6R,5.46,50%,Female,26-35,SC
10/12/17,18:28:23,Vintage Accessories,1,,38,$11.00 ,$0.00 ,FH7ZR7VQ6X2PPPKPFVWWBCHGZ8,5.46,50%,Female,26-35,VA
10/12/18,19:08:13,Handmade - Candles,1,,169,$10.99 ,$0.00 ,P4PVM433S1638NYXV5SN41RWPW,5.46,50%,Female,46-55,FL
9/18/18,15:01:51,Handmade - Candles,1,,169,$10.99 ,$0.00 ,6RY0NX5HKS4R0JZ3B124F10BYM,5.46,50%,Female,18-25,NC
9/12/18,12:16:18,Handmade - Candles,1,,169,$10.99 ,$0.00 ,4XPPX4PKAH344QW5PN4B1HDK6G,5.46,50%,Female,18-25,NC
8/18/18,12:36:48,Handmade - Candles,1,,169,$10.99 ,($1.65),FZ13CF83RD5TCMMQH7PXNC7MPM,5.46,50%,Female,26-35,NC
7/24/18,15:08:47,Handmade - Candles,1,,169,$10.99 ,$0.00 ,A0V3DJTFXS6M0M2QFEKR9Y7DWR,5.46,50%,Female,36-45,NC
7/14/18,16:52:58,Handmade - Candles,1,,489,$10.99 ,($1.10),940RTW4H613Y6Y1HQN8J3DPP9R,5.46,50%,Male,46-55,NC
7/14/18,16:51:46,Handmade - Candles,1,,489,$10.99 ,($1.65),0B2VZ89559560GZT3W0RF4TGH0,5.46,50%,Male,56-64,NC
7/13/18,17:14:09,Handmade - Candles,1,,489,$10.99 ,$0.00 ,216ZD5Q5854GPPPNH3VW43KP3R,5.46,50%,Female,18-25,SC
6/30/18,13:37:49,Handmade - Candles,1,,169,$10.99 ,$0.00 ,FHBMCHNDS514EGAPWV3KBED2B8,5.46,50%,Female,26-35,SC
6/27/18,12:42:32,Handmade - Candles,1,,169,$10.99 ,$0.00 ,XGRB6KZGFH6W6WZ62T6G4QBQJ4,5.46,50%,Male,36-45,TN
5/26/18,13:37:36,Handmade - Candles,1,,489,$10.99 ,$0.00 ,RW570FWNNX13WGHBNRVPEPVAN0,5.46,50%,Female,26-35,VA
5/26/18,12:48:04,Handmade - Candles,1,,169,$10.99 ,$0.00 ,YH9W2ZC4R57R0X1GYZ92M2MJRW,5.46,50%,Female,36-45,VA
5/26/18,12:48:04,Handmade - Candles,1,,489,$10.99 ,$0.00 ,H33S5RMK8S1SGMDG7QH3TDN79M,5.46,50%,Female,46-55,GA
5/25/18,12:52:28,Handmade - Artwork,1,,495,$10.99 ,$0.00 ,0F3NT5NY893QTRJNSYB1G7KM8M,5.46,50%,Male,26-35,GA
4/14/18,15:41:32,Handmade - Artwork,2,Regular,795,$10.50 ,($1.05),V7639071D9796M42NXVDWWXYX4,5.46,48%,Female,26-35,NC
4/3/18,17:07:42,Handmade - Artwork,2,Regular,795,$10.50 ,$0.00 ,SSQN5C12HH7QCPDN6G0NW963G4,5.46,48%,Male,46-55,NC
10/12/18,15:42:23,Handmade - Apothecary,1,detoxifying,1690,$10.00 ,$0.00 ,6S7YCGM8V50N2Z7YCY0Z7R2BWC,5.46,45%,Female,18-25,SC
10/5/18,20:03:44,Vintage Accessories,1,Regular,983,$10.00 ,($1.00),FZZ7Y1ZQSN08RW0CA2KYXKSCD8,5.46,45%,Female,26-35,SC
10/2/18,16:28:17,Handmade - Apothecary,1,moisturizing,1691,$10.00 ,$0.00 ,YZKMCGNZ0S25AXZ0YV9XY065D0,5.46,45%,Female,18-25,SC
9/29/18,16:50:06,Antiques,1,Regular,1677,$10.00 ,$0.00 ,S817MR8A593RCZA7C36EFDP9QM,5.46,45%,Male,26-35,TN
9/22/18,16:54:09,Handmade - Jewelry,1,silver,417,$10.00 ,$0.00 ,D6S30BS2092NPYZ1J8JB57W75G,5.46,45%,Male,36-45,VA
9/18/18,14:07:20,Handmade - Stationery,1,,858,$10.00 ,($1.50),GX731EKSPN3EYMYW52J0H60T1R,5.46,45%,Female,18-25,VA
9/5/18,13:39:11,Handmade - Jewelry,1,silver,417,$10.00 ,$0.00 ,K8WGMAQS1N4F6HJBMHAEAGVS2C,5.46,45%,Female,26-35,GA
8/31/18,13:59:24,Vintage Accessories,5,,383,$10.00 ,$0.00 ,JBD1WVNN0N2Q2RTJ80MRH6VDM8,5.46,45%,Female,36-45,GA
8/30/18,16:43:29,Handmade - Stationery,2,Regular,1502,$10.00 ,$0.00 ,2RMJBG1JKS7FAR23AC0DXACY64,5.46,45%,Male,18-25,FL
8/28/18,13:24:15,Vintage Clothing,1,Regular,1587,$10.00 ,$0.00 ,9SHE08WV892YPM2KSEE0RW27SM,5.46,45%,Male,26-35,NC
8/25/18,14:17:03,Handmade - Apothecary,1,Regular,1244,$10.00 ,($1.50),GEKSPQ7JPD4K2R5T1GFM8JHA2G,5.46,45%,Male,26-35,NC
8/25/18,14:16:11,Handmade - Apothecary,1,Regular,1244,$10.00 ,($1.50),FXHZR0DTSD4HERJGWF4RMZBBE4,5.46,45%,Male,46-55,NC
8/25/18,12:47:14,Vintage Accessories,1,Regular,820,$10.00 ,$0.00 ,MQN3HPJB350G0JKHNN7HHY7JAM,5.46,45%,Female,64+,NC
8/22/18,20:50:34,Handmade - Jewelry,1,silver,417,$10.00 ,($1.00),B68NSKV88S73TMH4EY1R6G0CTC,5.46,45%,Female,26-35,NC
8/22/18,19:38:37,Handmade - Apothecary,1,Regular,1242,$10.00 ,($1.50),00MCJME7X55FRQPAX0ZFX09DK8,5.46,45%,Male,18-25,SC
8/21/18,15:48:51,Handmade - Stationery,2,,855,$10.00 ,($1.50),T7E0Y5WN4D2STRCAK362994GDG,5.46,45%,Male,26-35,SC
8/18/18,15:17:39,Handmade - Stationery,1,Regular,1193,$10.00 ,($1.00),5J1XBK865111AHTC9TZNS3YQEW,5.46,45%,Female,18-25,TN
8/18/18,12:36:48,Handmade - Stationery,1,Regular,1194,$10.00 ,($1.50),VMVSN25FE12KMQS5G4W57167FW,5.46,45%,Female,36-45,VA
8/17/18,18:36:32,Handmade - Stationery,2,,855,$10.00 ,$0.00 ,P27F0XRZR93VJZCFAEEGHFZJNW,5.46,45%,Female,26-35,GA
8/11/18,14:16:07,Handmade - Artwork,2,Regular,793,$10.00 ,$0.00 ,R85C8MK66H0W0QJBT87X4C7PNC,5.46,45%,Female,36-45,GA
